,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
16A0601,08-Aug-2019,23:07:01,,2.000000,,1314136600,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:08:08,,2.000000,,1320996633,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:10:20,,2.000000,,1327859994,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:11:17,,2.000000,,1334726683,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:12:12,,2.000000,,1341596700,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:13:43,,2.000000,,1348470045,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:16:49,,2.000000,,1355346718,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:18:09,,2.000000,,1362226719,0,1,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,49,15,31,22027,824,4.500000,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:19:09,,2.000000,,1369110048,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:20:08,,2.000000,,1375996705,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:21:04,,2.000000,,1382886690,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:22:20,,2.000000,,1389780003,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:23:16,,2.000000,,1396676644,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:24:36,,2.000000,,1403576613,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,08-Aug-2019,23:25:58,,2.000000,,1410479910,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:00:01,,2.000000,,1417386535,0,2,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,48,15,31,25315,1060,3.250000,37,29,26646,872,3.312500,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:02:06,,2.000000,,1424296488,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,33,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:03:44,,2.000000,,1431209769,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:05:28,,2.000000,,1438126378,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:07:06,,2.000000,,1445046315,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,45,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:08:09,,2.000000,,1451969580,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:10:30,,2.000000,,1458896173,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:11:28,,2.000000,,1465826094,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:13:30,,2.000000,,1472759343,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:15:58,,2.000000,,1479695920,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:17:11,,2.000000,,1486635825,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:18:40,,2.000000,,1493579058,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:19:33,,2.000000,,1500525619,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:22:00,,2.000000,,1507475507,0,6,-54.0122,-63.4645,00:22:09.450001 09-Aug-2019,FastGPS,-54.0122,-63.4645,,,3.9,7.5,,,44,15,31,4199,2064,2.375000,40,12,1357,1684,-1.250000,39,29,10602,876,2.687500,36,2,31248,864,-0.625000,36,5,32718,616,4.187500,35,25,14959,592,0.937500,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:32:10,,2.000000,,1514428723,0,6,-53.9997,-63.4525,00:32:18.920001 09-Aug-2019,FastGPS,-53.9997,-63.4525,,,3.9,6.9,,,46,15,31,31226,3960,1.937500,43,29,9877,1908,2.437500,40,2,21047,1448,-0.937500,38,5,18579,1388,3.937500,38,25,24149,1368,0.625000,38,12,16573,1116,-1.437500,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:45:04,,2.000000,,1521385268,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,37,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:46:24,,2.000000,,1528345141,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:47:47,,2.000000,,1535308342,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:49:03,,2.000000,,1542274871,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,46,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:51:30,,2.000000,,1549244728,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,51,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:52:51,,2.000000,,1556217913,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,00:54:10,,2.000000,,1563194426,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:00:30,,2.000000,,1570174267,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,33,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:01:02,,2.000000,,1577157436,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:03:20,,2.000000,,1584143932,0,8,-53.9629,-63.4270,01:03:29.420001 09-Aug-2019,FastGPS,-53.9629,-63.4270,,,3.3,7.4,,,50,15,5,17437,3768,3.062500,42,31,7514,2684,0.625000,41,29,12926,2484,1.562500,40,25,20397,2192,-0.375000,40,12,8865,1428,-1.875000,38,23,32206,1328,0.625000,38,2,22962,1176,-1.812500,37,26,28383,1156,4.750000,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:13:13,,2.000000,,1591133756,0,9,-53.9525,-63.4186,01:13:22.420001 09-Aug-2019,FastGPS,-53.9525,-63.4186,,,6.8,7.4,,,51,15,29,1567,3328,1.250000,42,2,3220,2228,-2.000000,40,31,16880,2176,0.187500,40,5,24785,1932,2.750000,39,26,24660,1668,4.562500,39,25,18311,1088,-0.625000,37,12,21903,780,-2.000000,35,21,968,744,5.625000,35,9,22347,732,2.375000,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:23:08,,2.000000,,1598126909,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:24:05,,2.000000,,1605123390,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:25:06,,2.000000,,1612123199,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,37,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:26:04,,2.000000,,1619126335,0,9,-53.9460,-63.4146,01:26:13.910001 09-Aug-2019,FastGPS,-53.9460,-63.4146,,,4.9,7.9,,,53,15,31,9078,2636,-0.250000,40,29,11554,2376,0.875000,40,21,17467,2012,5.500000,39,25,30307,1236,-1.000000,37,2,26908,1064,-2.250000,37,5,24854,852,2.250000,36,23,2682,756,-0.187500,35,16,26207,672,5.187500,35,26,23522,640,4.375000,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:42:17,,2.000000,,1626132800,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:44:42,,2.000000,,1633142592,0,6,-53.9262,-63.4030,01:44:51.930001 09-Aug-2019,FastGPS,-53.9262,-63.4030,,,4.0,7.9,,,41,15,31,10186,3608,-0.875000,43,5,18582,1668,1.562500,40,21,25327,1548,5.125000,39,29,9046,1460,0.437500,39,26,3112,1084,3.875000,38,25,16371,472,-1.500000,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:55:05,,2.000000,,1640155713,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,01:58:59,,2.000000,,1647172162,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:04:10,,2.000000,,1654191939,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:09:06,,2.000000,,1661215044,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:10:20,,2.000000,,1668241477,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,46,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:11:16,,2.000000,,1675271238,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:12:08,,2.000000,,1682304327,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:16:46,,2.000000,,1689340744,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:19:22,,2.000000,,1696380489,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:20:07,,2.000000,,1703423562,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:25:09,,2.000000,,1710469963,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:26:03,,2.000000,,1717519692,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:27:21,,2.000000,,1724572749,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,33,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:28:40,,2.000000,,1731629134,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,45,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:29:08,,2.000000,,1738688847,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:30:02,,2.000000,,1745751887,0,7,-53.8892,-63.3837,02:30:10.940001 09-Aug-2019,FastGPS,-53.8892,-63.3837,,1,6.2,6.9,,,41,15,21,22005,2288,3.937500,41,26,17130,2132,2.375000,41,29,1120,2100,-0.625000,41,31,25659,1368,-1.812500,39,5,22627,1236,-0.125000,38,16,2074,1108,4.375000,38,4,19905,576,4.750000,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:41:05,,2.000000,,1752818255,0,6,-53.8808,-63.3767,02:41:13.950001 09-Aug-2019,FastGPS,-53.8808,-63.3767,,,2.8,7.0,,,39,15,21,4472,1440,3.562500,39,29,20078,1276,-0.812500,39,31,28490,1188,-1.937500,38,5,14178,1056,-0.500000,38,25,4748,932,-2.250000,37,26,10250,520,1.937500,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:51:07,,2.000000,,1759887952,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:53:05,,2.000000,,1766960977,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:54:37,,2.000000,,1774037330,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:58:39,,2.000000,,1781117011,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,02:59:06,,2.000000,,1788200020,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:00:45,,2.000000,,1795286357,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:03:18,,2.000000,,1802376022,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,45,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:04:17,,2.000000,,1809469015,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:05:59,,2.000000,,1816565336,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,46,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:07:11,,2.000000,,1823664985,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:08:07,,2.000000,,1830767962,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:09:21,,2.000000,,1837874267,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:10:03,,2.000000,,1844983899,0,5,-53.8474,-63.3605,03:10:11.920001 09-Aug-2019,FastGPS,-53.8474,-63.3605,,,10.5,6.9,,,43,15,5,13565,3476,-1.250000,43,29,13759,1708,-1.312500,39,20,17657,896,4.812500,37,26,26466,868,0.812500,37,21,16118,712,2.500000,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:20:03,,2.000000,,1852096860,0,3,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,29,28819,764,-1.437500,36,16,32187,652,2.875000,36,21,11686,484,2.125000,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:25:07,,2.000000,,1859213149,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:26:00,,2.000000,,1866332766,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,09-Aug-2019,03:27:08,,2.000000,,1873455711,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
